Date,CashValue,AssetValue,TotalValue
1988-11-25,2118.4889999998054,125949.37200000003,128067.86099999984
1988-11-28,2118.4889999998054,125153.26400000002,127271.75299999984
1988-11-29,2118.4889999998054,126061.104,128179.59299999982
1988-11-30,2118.4889999998054,127621.24,129739.72899999982
1988-12-01,2118.4889999998054,127750.02800000008,129868.51699999989
1988-12-02,2118.4889999998054,129205.14400000007,131323.63299999989
1988-12-05,2118.4889999998054,130180.89600000007,132299.38499999986
1988-12-06,2118.4889999998054,130915.728,133034.2169999998
1988-12-07,2118.4889999998054,131581.252,133699.7409999998
1988-12-08,2118.4889999998054,130170.144,132288.6329999998
1988-12-09,2118.4889999998054,129633.056,131751.5449999998
1988-12-12,2118.4889999998054,128245.62800000001,130364.11699999982
1988-12-13,2118.4889999998054,127864.88400000002,129983.37299999983
1988-12-14,2118.4889999998054,127944.37599999997,130062.86499999979
1988-12-15,2118.4889999998054,127422.65199999997,129541.14099999978
1988-12-16,2118.4889999998054,128391.40400000002,130509.89299999984
1988-12-19,2118.4889999998054,129837.95599999998,131956.44499999977
1988-12-20,2118.4889999998054,129246.968,131365.4569999998
1988-12-21,2118.4889999998054,127719.67199999998,129838.16099999979
1988-12-22,2118.4889999998054,127746.27200000006,129864.76099999987
1988-12-23,2118.4889999998054,127805.728,129924.21699999982
1988-12-27,2118.4889999998054,128320.04399999998,130438.53299999979
1988-12-28,2118.4889999998054,129268.35600000001,131386.84499999983
1988-12-29,2118.4889999998054,130002.19200000002,132120.68099999984
1988-12-30,2118.4889999998054,129500.41999999998,131618.90899999978
1989-01-03,131975.02499999982,0.0,131975.02499999982
1989-01-04,2297.624999999765,131519.14400000003,133816.7689999998
1989-01-05,2297.624999999765,130779.14300000001,133076.76799999978
1989-01-06,2297.624999999765,130743.01,133040.63499999975
1989-01-09,2297.624999999765,130924.51399999998,133222.13899999973
1989-01-10,2297.624999999765,130459.31000000001,132756.93499999976
1989-01-11,2297.624999999765,130645.14700000004,132942.7719999998
1989-01-12,2297.624999999765,131263.63499999995,133561.25999999972
1989-01-13,2297.624999999765,131729.05200000003,134026.6769999998
1989-01-16,2297.624999999765,131463.978,133761.60299999977
1989-01-17,2297.624999999765,130307.96400000002,132605.58899999977
1989-01-18,2297.624999999765,130701.63200000003,132999.25699999978
1989-01-19,2297.624999999765,131120.49700000003,133418.1219999998
1989-01-20,2297.624999999765,130135.414,132433.03899999976
1989-01-23,2297.624999999765,129243.108,131540.73299999975
1989-01-24,2297.624999999765,131082.02100000004,133379.6459999998
1989-01-25,2297.624999999765,133699.00200000004,135996.6269999998
1989-01-26,2297.624999999765,135684.17400000003,137981.7989999998
1989-01-27,2297.624999999765,135979.07499999995,138276.69999999972
1989-01-30,2297.624999999765,135349.80399999997,137647.42899999974
1989-01-31,2297.624999999765,136145.11700000003,138442.7419999998
1989-02-01,2297.624999999765,135918.60300000003,138216.2279999998
1989-02-02,2297.624999999765,137103.963,139401.58799999976
1989-02-03,2297.624999999765,138779.20599999995,141076.8309999997
1989-02-06,2297.624999999765,138408.883,140706.50799999977
1989-02-07,2297.624999999765,139843.82600000003,142141.4509999998
1989-02-08,2297.624999999765,138400.55700000003,140698.1819999998
1989-02-09,2297.624999999765,137835.814,140133.43899999978
1989-02-10,2297.624999999765,136506.01900000006,138803.64399999983
1989-02-13,2297.624999999765,136187.42300000007,138485.04799999984
1989-02-14,139099.2419999998,0.0,139099.2419999998
1989-02-15,3604.213999999855,136898.59300000002,140502.80699999988
1989-02-16,3604.213999999855,138711.176,142315.38999999987
1989-02-17,3604.213999999855,139520.405,143124.61899999986
1989-02-21,3604.213999999855,137633.497,141237.71099999986
1989-02-22,3604.213999999855,134710.26499999998,138314.47899999985
1989-02-23,3604.213999999855,135671.68700000003,139275.9009999999
1989-02-24,3604.213999999855,133271.11,136875.32399999985
1989-02-27,3604.213999999855,133946.80699999997,137551.02099999983
1989-02-28,3604.213999999855,136104.785,139708.99899999987
1989-03-01,3604.213999999855,136003.18000000002,139607.39399999988
1989-03-02,3604.213999999855,137349.581,140953.79499999987
1989-03-03,3604.213999999855,138876.65000000005,142480.8639999999
1989-03-06,3604.213999999855,140155.02000000002,143759.23399999988
1989-03-07,3604.213999999855,139510.402,143114.61599999986
1989-03-08,3604.213999999855,138966.13999999996,142570.35399999982
