dateBuyOrderPlaced,ticker,dateBuyOrderFilled,dateSellOrderPlaced,dateSellOrderFilled,units,buyOrderPrice,purchasePrice,sellOrderPrice,sellPrice,NetChange
1991-01-10,ADBE,1991-01-10 00:00:00,1991-02-21 00:00:00,1991-02-21 00:00:00,3279.0,1.83,1.83,2.56,2.58,2459.25
1991-01-10,NKE,1991-01-10 00:00:00,1991-02-21 00:00:00,1991-02-21 00:00:00,6601.0,0.909,0.911,1.127,1.131,1452.2199999999998
1991-02-22,HD,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,2131.0,2.815,2.793,3.382,3.398,1289.2549999999999
1991-02-22,MO,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,2852.0,2.104,2.122,2.22,2.227,299.4599999999999
1991-02-22,AMGN,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,1890.0,3.175,3.34,4.503,4.569,2322.8100000000004
1991-02-22,AAPL,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,3191.0,1.88,1.839,2.229,2.236,1266.8270000000007
1991-02-22,MSFT,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,5837.0,1.028,1.006,1.152,1.152,852.2019999999994
1991-04-08,HD,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,1800.0,3.333,3.284,3.489,3.48,352.8000000000003
1991-04-08,PFE,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,2078.0,2.887,2.862,2.818,2.788,-153.7720000000006
1991-04-08,MDT,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,2068.0,2.901,2.885,2.652,2.652,-481.84399999999926
1991-04-08,AMGN,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,1327.0,4.521,4.462,4.107,4.09,-493.64399999999983
1991-04-08,MSFT,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,5314.0,1.129,1.111,1.006,0.997,-605.7959999999999
1991-05-20,WMT,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,766.0,7.837,7.84,8.23,8.278,335.5080000000005
1991-05-20,HD,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,1714.0,3.501,3.506,4.079,4.112,1038.6840000000007
1991-05-20,PFE,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,2151.0,2.79,2.795,2.81,2.84,96.79499999999985
1991-05-20,MDT,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,2268.0,2.645,2.643,2.735,2.751,244.94400000000022
1991-05-20,AMGN,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,1446.0,4.15,4.181,4.049,3.975,-297.8759999999999
1991-07-02,WMT,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,720.0,8.339,8.376,9.457,9.504,812.1600000000001
1991-07-02,HD,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,1435.0,4.181,4.242,4.595,4.627,552.4749999999997
1991-07-02,MO,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,2854.0,2.102,2.122,2.312,2.325,579.3620000000009
1991-07-02,PFE,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,2110.0,2.843,2.825,3.259,3.281,962.16
1991-07-02,AMGN,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,1498.0,4.006,3.967,5.031,5.047,1617.8399999999995
1991-08-14,HD,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,1248.0,4.664,4.807,4.93,4.955,184.7039999999996
1991-08-14,PFE,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,1784.0,3.309,3.362,3.266,3.266,-171.26400000000015
1991-08-14,AMGN,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,1161.0,5.094,5.171,5.756,5.847,784.8360000000001
1991-08-14,MSFT,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,4773.0,1.261,1.257,1.338,1.338,386.61300000000085
1991-08-14,ADBE,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,1705.0,3.492,3.52,3.08,3.08,-750.1999999999999
1991-09-26,HD,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,1209.0,4.961,4.93,5.151,5.127,238.1730000000001
1991-09-26,AMGN,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,1031.0,5.822,5.773,5.905,5.872,102.0690000000002
1991-09-26,WFC,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,2038.0,2.944,2.925,3.058,3.066,287.358
1991-09-26,MSFT,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,4511.0,1.33,1.33,1.419,1.427,437.5669999999999
1991-09-26,ADBE,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,1960.0,3.062,3.08,3.03,3.06,-39.20000000000003
1991-11-07,JPM,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,1206.0,4.976,5.01,3.926,3.926,-1307.3039999999996
1991-11-07,HD,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,1160.0,5.174,5.242,5.807,5.766,607.84
1991-11-07,AMGN,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,1027.0,5.845,5.798,6.111,6.003,210.53500000000008
1991-11-07,ORCL,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,16901.0,0.355,0.357,0.295,0.286,-1199.9710000000002
1991-11-07,USB,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,1666.0,3.601,3.599,3.558,3.558,-68.30600000000061
1991-12-20,HD,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,1047.0,5.731,5.782,5.569,5.577,-214.63500000000008
1991-12-20,MDT,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,1504.0,3.99,3.998,4.214,4.289,437.6639999999992
1991-12-20,AMGN,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,962.0,6.018,6.235,7.265,7.265,990.8599999999993
1991-12-20,MSFT,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,3814.0,1.551,1.573,1.825,1.792,835.2660000000003
1991-12-20,ADBE,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,1775.0,3.327,3.38,3.65,3.65,479.25000000000006
1992-02-04,JPM,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,1050.0,5.716,5.766,6.555,6.555,828.4499999999997
1992-02-04,HD,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,1061.0,5.655,5.725,5.864,5.905,190.98000000000064
1992-02-04,MDT,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,1409.0,4.258,4.272,3.641,3.658,-865.1260000000004
1992-02-04,AMGN,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,814.0,7.228,7.373,6.573,6.573,-651.1999999999998
1992-02-04,ORCL,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,14286.0,0.416,0.42,0.375,0.375,-642.8699999999998
1992-03-18,JPM,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,900.0,6.67,6.81,7.303,7.335,472.50000000000034
1992-03-18,HD,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,1003.0,5.919,5.987,5.512,5.553,-435.3020000000002
1992-03-18,HON,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,676.0,8.801,8.87,10.347,10.364,1009.9440000000011
1992-03-18,MSFT,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,3084.0,1.92,1.946,1.654,1.663,-872.7719999999997
1992-03-18,ORCL,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,15626.0,0.382,0.384,0.286,0.286,-1531.3480000000004
1992-04-30,JPM,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,822.0,7.301,7.279,7.821,7.845,465.25199999999984
1992-04-30,HON,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,575.0,10.443,10.571,10.364,10.277,-169.05000000000027
1992-04-30,MSFT,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,3595.0,1.669,1.695,1.703,1.703,28.760000000000026
1992-04-30,CSCO,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,15267.0,0.377,0.393,0.503,0.503,1679.37
1992-04-30,UNH,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,2971.0,2.006,2.02,2.204,2.177,466.44700000000006
1992-06-12,JPM,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,772.0,7.767,7.821,7.032,6.977,-651.5679999999995
1992-06-12,HON,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,569.0,10.323,10.571,9.714,9.714,-487.6329999999996
1992-06-12,ORCL,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,17699.0,0.339,0.339,0.411,0.402,1115.037
1992-06-12,CSCO,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,11929.0,0.501,0.503,0.55,0.542,465.2310000000004
1992-06-12,UNH,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,2650.0,2.223,2.264,2.369,2.369,278.25000000000114
1992-07-27,MSFT,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,3659.0,1.64,1.654,1.744,1.735,296.37900000000064
1992-07-27,NKE,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,3550.0,1.69,1.686,1.823,1.811,443.75
1992-07-27,ORCL,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,14599.0,0.411,0.411,0.411,0.42,131.3910000000001
1992-07-27,CSCO,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,10791.0,0.556,0.566,0.55,0.55,-172.65599999999895
1992-07-27,UNH,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,2442.0,2.413,2.457,2.404,2.413,-107.44800000000009
1992-09-08,HD,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,837.0,7.166,7.182,7.502,7.42,199.20599999999962
1992-09-08,NKE,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,3313.0,1.811,1.807,1.948,1.942,447.25500000000005
1992-09-08,ORCL,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,14528.0,0.413,0.402,0.456,0.456,784.512
1992-09-08,CSCO,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,10949.0,0.548,0.542,0.621,0.629,952.5629999999996
1992-09-08,UNH,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,2489.0,2.411,2.404,2.903,2.903,1242.0110000000002
1992-10-20,HD,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,797.0,7.531,7.707,8.263,8.263,443.13200000000006
1992-10-20,TXN,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,2746.0,2.185,2.239,2.296,2.296,156.52199999999982
1992-10-20,ORCL,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,12658.0,0.474,0.491,0.491,0.491,0.0
1992-10-20,CSCO,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,9509.0,0.631,0.636,0.817,0.809,1645.0570000000005
1992-10-20,UNH,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,2067.0,2.903,2.903,2.964,2.964,126.08699999999988
1992-12-02,JPM,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,775.0,7.743,7.693,8.227,8.282,456.4750000000003
1992-12-02,INTC,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,3476.0,1.726,1.749,2.631,2.624,3041.5
1992-12-02,TXN,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,2609.0,2.3,2.312,2.513,2.562,652.25
1992-12-02,CSCO,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,7417.0,0.809,0.809,0.943,0.943,993.8779999999992
1992-12-02,UNH,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,2005.0,2.992,3.034,3.366,3.401,735.835
1993-01-15,INTC,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,2244.0,2.674,2.677,2.816,2.808,293.9639999999995
1993-01-15,TXN,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,2301.0,2.608,2.643,2.715,2.715,165.67200000000014
1993-01-15,ORCL,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,9105.0,0.659,0.67,0.724,0.733,573.6149999999996
1993-01-15,CSCO,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,6250.0,0.96,0.966,0.943,0.951,-93.75000000000009
1993-01-15,UNH,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,1750.0,3.429,3.479,2.474,2.457,-1788.5000000000005
1993-03-01,INTC,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,2140.0,2.804,2.785,2.7,2.716,-147.65999999999988
1993-03-01,HD,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,694.0,8.651,8.656,7.838,7.928,-505.2320000000004
1993-03-01,TXN,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,2233.0,2.687,2.659,2.634,2.659,0.0
1993-03-01,ORCL,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,8264.0,0.726,0.724,0.795,0.795,586.7440000000005
1993-03-01,CSCO,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,6283.0,0.955,0.959,0.951,0.966,43.98100000000004
1993-04-13,INTC,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,2156.0,2.783,2.808,2.47,2.47,-728.7279999999992
1993-04-13,C,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,114.0,52.817,53.539,52.422,52.141,-159.37200000000036
1993-04-13,TXN,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,2225.0,2.697,2.779,3.029,3.029,556.25
1993-04-13,ORCL,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,7547.0,0.795,0.787,0.929,0.92,1003.7510000000001
1993-04-13,CSCO,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,6237.0,0.962,0.959,1.179,1.171,1322.2440000000004
1993-05-25,INTC,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,2423.0,2.476,2.478,2.539,2.532,130.8419999999996
1993-05-25,C,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,115.0,52.118,51.862,56.788,56.697,556.0250000000001
1993-05-25,TXN,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,1960.0,3.061,3.086,3.174,3.182,188.16000000000017
1993-05-25,ORCL,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,6459.0,0.929,0.92,1.081,1.081,1039.8989999999994
1993-05-25,CSCO,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,5089.0,1.179,1.179,1.194,1.186,35.622999999999465
1993-07-08,INTC,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,2383.0,2.518,2.524,3.107,3.161,1517.971
1993-07-08,C,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,104.0,57.627,58.652,62.46,62.182,367.1200000000001
1993-07-08,ORCL,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,5618.0,1.068,1.054,1.179,1.179,702.25
1993-07-08,LOW,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,2896.0,2.072,2.055,2.132,2.123,196.92800000000017
1993-07-08,CSCO,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,5133.0,1.169,1.163,1.249,1.257,482.50199999999927
1993-08-19,INTC,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,1903.0,3.153,3.115,3.498,3.475,685.0799999999998
1993-08-19,TXN,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,1595.0,3.762,3.835,3.625,3.617,-347.71
1993-08-19,ORCL,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,5038.0,1.191,1.189,1.385,1.385,987.4479999999998
1993-08-19,LOW,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,2800.0,2.143,2.14,2.457,2.432,817.5999999999995
1993-08-19,CSCO,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,4804.0,1.249,1.241,1.124,1.131,-528.4400000000005
1993-10-01,INTC,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,1753.0,3.423,3.414,3.03,3.023,-685.423
1993-10-01,C,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,82.0,72.964,72.31,64.039,64.039,-678.2220000000001
1993-10-01,ORCL,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,4389.0,1.367,1.358,1.394,1.394,158.00399999999917
1993-10-01,LOW,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,2474.0,2.425,2.363,2.68,2.68,784.2580000000004
1993-10-01,CMCSA,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,2072.0,2.896,2.879,3.747,3.735,1773.6319999999998
1993-11-12,INTC,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,1972.0,3.042,3.046,2.969,2.977,-136.0679999999999
1993-11-12,C,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,93.0,64.178,64.039,59.857,59.857,-388.9260000000002
1993-11-12,ORCL,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,4264.0,1.407,1.421,1.358,1.349,-307.00800000000027
1993-11-12,LOW,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,2234.0,2.686,2.697,2.962,2.962,592.0100000000003
1993-11-12,CMCSA,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,1619.0,3.707,3.675,3.164,3.185,-793.3099999999996
1993-12-28,ORCL,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,4508.0,1.331,1.314,1.376,1.358,198.35200000000017
1993-12-28,LOW,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,2007.0,2.99,3.065,3.185,3.168,206.7210000000004
1993-12-28,CSCO,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,4415.0,1.359,1.359,1.563,1.548,834.4350000000003
1993-12-28,CMCSA,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,1887.0,3.179,3.151,2.763,2.712,-828.3929999999992
1993-12-28,QCOM,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,4505.0,1.332,1.309,1.097,1.042,-1202.8349999999996
1994-02-08,CAT,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,679.0,8.831,8.954,10.053,10.069,757.0850000000002
1994-02-08,ORCL,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,4332.0,1.385,1.465,1.51,1.501,155.95199999999917
1994-02-08,LOW,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,1895.0,3.166,3.176,3.579,3.596,795.8999999999999
1994-02-08,CSCO,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,3846.0,1.56,1.571,1.689,1.705,515.3640000000005
1994-02-08,CMCSA,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,2178.0,2.755,2.797,2.815,2.866,150.2819999999999
1994-03-23,CAT,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,595.0,10.092,10.097,9.529,9.638,-273.1049999999998
1994-03-23,ORCL,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,4040.0,1.485,1.546,1.331,1.349,-795.8800000000002
1994-03-23,LOW,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,1658.0,3.619,3.639,3.896,3.955,523.9280000000005
1994-03-23,CSCO,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,3589.0,1.672,1.657,1.343,1.367,-1040.8100000000002
1994-03-23,UNH,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,1182.0,5.075,5.141,5.202,5.254,133.56599999999946
1994-05-06,CAT,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,625.0,9.595,9.433,9.273,9.29,-89.37500000000043
1994-05-06,ORCL,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,4508.0,1.331,1.295,1.635,1.635,1532.7200000000003
1994-05-06,LOW,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,1519.0,3.951,3.81,3.75,3.81,0.0
1994-05-06,CSCO,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,4345.0,1.381,1.343,1.076,1.053,-1260.0500000000002
1994-05-06,UNH,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,1132.0,5.302,5.228,5.377,5.447,247.90800000000036
1994-06-20,CAT,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,647.0,9.268,9.091,9.234,9.257,107.40200000000024
1994-06-20,ORCL,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,3704.0,1.62,1.573,1.689,1.697,459.2960000000004
1994-06-20,LOW,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,1589.0,3.775,3.715,3.853,3.853,219.28200000000055
1994-06-20,USB,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,968.0,6.199,6.136,6.014,5.974,-156.81599999999992
1994-06-20,UNH,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,1116.0,5.377,5.281,4.957,4.983,-332.56800000000004
1994-08-02,MDT,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,1380.0,4.349,4.347,4.821,4.813,643.079999999999
1994-08-02,CAT,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,645.0,9.308,9.377,9.124,9.186,-123.19500000000046
1994-08-02,ORCL,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,3591.0,1.671,1.653,1.849,1.867,768.4739999999999
1994-08-02,LOW,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,1549.0,3.874,3.93,3.767,3.793,-212.21300000000002
1994-08-02,UNH,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,1198.0,5.009,5.07,5.77,5.788,860.164
1994-09-14,MDT,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,1245.0,4.821,4.854,5.279,5.253,496.75500000000005
1994-09-14,ADBE,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,1536.0,3.905,3.98,4.28,4.24,399.36000000000035
1994-09-14,ORCL,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,3178.0,1.888,1.912,1.966,1.948,114.4080000000001
1994-09-14,LOW,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,1604.0,3.741,3.75,4.075,4.05,481.1999999999997
1994-09-14,UNH,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,1038.0,5.781,5.77,5.621,5.534,-244.96799999999976
1994-10-26,IBM,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,426.0,14.098,14.216,13.76,13.591,-266.25
1994-10-26,MSFT,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,2231.0,2.689,2.725,2.879,2.887,361.4219999999998
1994-10-26,ADBE,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,1410.0,4.255,4.25,4.0,3.98,-380.70000000000005
1994-10-26,LOW,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,1472.0,4.075,4.144,3.818,3.767,-554.9440000000003
1994-10-26,UNH,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,1078.0,5.567,5.621,5.009,5.036,-630.6300000000009
1994-12-08,IBM,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,440.0,13.641,13.667,14.7,14.679,445.2800000000002
1994-12-08,MSFT,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,2084.0,2.879,2.871,2.887,2.863,-16.672000000000015
1994-12-08,ADBE,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,1509.0,3.975,4.01,3.81,3.77,-362.1599999999996
1994-12-08,NKE,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,3515.0,1.707,1.708,1.852,1.852,506.1600000000004
1994-12-08,LOW,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,1569.0,3.823,3.835,3.887,3.93,149.05500000000032
1995-01-23,IBM,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,412.0,14.568,14.316,15.35,15.272,393.8719999999998
1995-01-23,MDT,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,1052.0,5.704,5.636,6.051,6.027,411.332
1995-01-23,AAPL,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,4301.0,1.395,1.305,1.254,1.239,-283.8659999999993
1995-01-23,MSFT,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,2117.0,2.834,2.774,2.895,2.879,222.28499999999997
1995-01-23,NKE,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,3240.0,1.852,1.852,1.923,1.923,230.03999999999985
1995-03-07,IBM,1995-03-07 00:00:00,1995-04-18 00:00:00,1995-04-18 00:00:00,390.0,15.394,15.441,16.885,16.931,581.1000000000001
1995-03-07,PFE,1995-03-07 00:00:00,1995-04-18 00:00:00,1995-04-18 00:00:00,1280.0,4.688,4.723,4.959,4.959,302.0799999999997
1995-03-07,MDT,1995-03-07 00:00:00,1995-04-18 00:00:00,1995-04-18 00:00:00,986.0,6.087,6.176,7.573,7.647,1450.4060000000002
